"﻿"
"JSPIRIT TOOL"
""
"Feature Envy	TrilhaService.excluir	38	1,0"
"Feature Envy	TrilhaService.adicionarOuAtualizarTrilha	37	1,0"
"Feature Envy	TrabalhoValidator.validate	22	1,0"
"Intensive Coupling	TrabalhoService.pegarConteudo	8	1,0"
"Feature Envy	TrabalhoService.getTrabalhosRevisados	9	1,0"
"Feature Envy	TrabalhoService.alocarRevisores	10	1,0"
"Dispersed Coupling	TrabalhoService.adicionarTrabalho	7	1,0"
"Feature Envy	TrabalhoController.submeterTrabalho	45	1,0"
"Feature Envy	Trabalho.isAutorOuCoautor	48	1,0"
"Shotgun Surgery	Trabalho.getTitulo	46	1,0"
"Feature Envy	Trabalho.getResultado	49	1,0"
"Shotgun Surgery	Trabalho.getEvento	47	1,0"
"God Class	Trabalho	50	1,0"
"Feature Envy	TokenService.novoToken	21	1,0"
"Feature Envy	SessaoController.excluirSessao	34	1,0"
"Dispersed Coupling	RevisaoController.revisarTrabalho	14	1,0"
"Dispersed Coupling	RevisaoController.avaliarTrabalho	13	1,0"
"Feature Envy	RestController.informarApresentacao	54	1,0"
"Feature Envy	PessoaValidator.validate	43	1,0"
"Feature Envy	PessoaService.addOrUpdate	15	1,0"
"Shotgun Surgery	Pessoa.getEmail	52	1,0"
"Shotgun Surgery	Pessoa.equals	53	1,0"
"Feature Envy	ParticipacaoService.registrarParticipacao	5	1,0"
"Intensive Coupling	ParticipacaoService.registrarParticipacao	6	1,0"
"Dispersed Coupling	MinioStorageService.store	41	1,0"
"Dispersed Coupling	MinioStorageService.edit	42	1,0"
"Shotgun Surgery	MessageService.getMessage	11	1,0"
"Feature Envy	EventoValidator.validate	28	1,0"
"Feature Envy	EventoValidator.haErrosPrazoSubmissaoInicial	30	1,0"
"Feature Envy	EventoValidator.haErrosPrazoSubmissaoFinal	32	1,0"
"Feature Envy	EventoValidator.haErrosPrazoRevisaoInicial	31	1,0"
"Feature Envy	EventoValidator.haErrosPrazoRevisaoFinal	33	1,0"
"Feature Envy	EventoValidator.datasVisibilidadeOuventoNull	29	1,0"
"Feature Envy	EventoService.notificarPessoaAoAddTrabalho	17	1,0"
"Feature Envy	EventoService.excluirOrganizador	19	1,0"
"Dispersed Coupling	EventoService.adicionarRevisor	20	1,0"
"Feature Envy	EventoService.adicionarOuAtualizarEvento	16	1,0"
"Dispersed Coupling	EventoService.adicionarOrganizador	18	1,0"
