"﻿JSPIRIT TOOL"
""
""
""
"Shotgun Surgery	PessoaService.buscarPorCpf	60	1,0"
"Feature Envy	Pessoa.isDirecao	42	1,0"
"Feature Envy	Pessoa.isAdministracao	43	1,0"
"Shotgun Surgery	Pessoa.getNome	40	1,0"
"Shotgun Surgery	Pessoa.getCpf	41	1,0"
"Feature Envy	ParticipacaoValidator.participacaoUsuario	69	1,0"
"Dispersed Coupling	ParticipacaoValidator.participacaoUsuario	70	1,0"
"Dispersed Coupling	ParticipacaoServiceImpl.participacaoCoordenador	64	1,0"
"Dispersed Coupling	ParticipacaoServiceImpl.excluirParticipanteEquipeTrabalho	66	1,0"
"Dispersed Coupling	ParticipacaoServiceImpl.alterarDataParticipacao	67	1,0"
"Intensive Coupling	ParticipacaoServiceImpl.adicionarParticipanteEquipeTrabalho	65	1,0"
"Dispersed Coupling	ParticipacaoController.alterarParticipacao	63	1,0"
"Dispersed Coupling	ParecerServiceImpl.atribuirRelator	5	1,0"
"Intensive Coupling	ParecerServiceImpl.atribuirParecerista	4	1,0"
"Dispersed Coupling	ParceriaExternaServiceImpl.excluirParceriaExterna	7	1,0"
"Intensive Coupling	ParceriaExternaServiceImpl.adicionarParceriaExterna	6	1,0"
"Feature Envy	LdapConfig.contextSource	61	1,0"
"Shotgun Surgery	GpaExtensaoException.getMessage	23	1,0"
"Dispersed Coupling	EmailServiceImpl.notificarPareceristaRelatorPrazo	24	1,0"
"Intensive Coupling	DocumentoServiceImpl.save	2	1,0"
"Feature Envy	DocumentoServiceImpl.getArquivo	1	1,0"
"Feature Envy	DocumentoServiceImpl.deletarDocumento	3	1,0"
"Feature Envy	DocumentoEntityListener.salvarArquivo	68	1,0"
"Dispersed Coupling	DocumentoController.deletarArquivo	62	1,0"
"Feature Envy	DirecaoController.listagem	58	1,0"
"Feature Envy	BuscarController.buscarAcaoCurso	15	1,0"
"Dispersed Coupling	BuscarController.buscarAcao	14	1,0"
"Feature Envy	BolsaValidator.validaTodosProjetos	22	1,0"
"Feature Envy	BolsaValidator.validaProjetoAtual	21	1,0"
"Feature Envy	BolsaServiceImpl.setarFrequencia	16	1,0"
"Intensive Coupling	BolsaServiceImpl.setarFrequencia	17	1,0"
