"﻿JSPIRIT TOOL"
""
"Shotgun Surgery	Usuario.getUnidade	13	1,0"
"Shotgun Surgery	Usuario.equals	14	1,0"
"God Class	Usuario	15	1,0"
"Shotgun Surgery	UnidadeService.findByUnidadePai	63	1,0"
"Feature Envy	UnidadeControllerImpl.findServidores	38	1,0"
"Dispersed Coupling	UnidadeControllerImpl.findServidores	39	1,0"
"Feature Envy	UnidadeControllerImpl.findAllByGestor	36	1,0"
"Dispersed Coupling	UnidadeControllerImpl.findAllByGestor	37	1,0"
"Shotgun Surgery	Unidade.hasPermissionCRUD	62	1,0"
"Shotgun Surgery	Unidade.getViceChefe	61	1,0"
"Shotgun Surgery	Unidade.getChefe	60	1,0"
"Feature Envy	SwaggerConfig.apiDoc	32	1,0"
"Dispersed Coupling	ResponsabilidadeSpecification.toPredicate	72	1,0"
"Dispersed Coupling	ResponsabilidadeControllerImpl.validarResponsabilidades	48	1,0"
"Feature Envy	ResponsabilidadeControllerImpl.validacaoResponsabilidadeUpdate	58	1,0"
"Dispersed Coupling	ResponsabilidadeControllerImpl.updateResponsabilidadeNormalizacao	47	1,0"
"Feature Envy	ResponsabilidadeControllerImpl.normalizacaoResponsabilidadeUpdate	54	1,0"
"Intensive Coupling	ResponsabilidadeControllerImpl.normalizacaoResponsabilidadeUpdate	55	1,0"
"Dispersed Coupling	ResponsabilidadeControllerImpl.findConsolidadasAutoavaliacao	46	1,0"
"Feature Envy	ResponsabilidadeControllerImpl.findAllByUsuario	45	1,0"
"Feature Envy	ResponsabilidadeControllerImpl.desvalidarResponsabilidade	51	1,0"
"Feature Envy	ResponsabilidadeControllerImpl.desconsolidarResponsabilidade	52	1,0"
"Feature Envy	ResponsabilidadeControllerImpl.consolidarResponsabilidades	49	1,0"
"Dispersed Coupling	ResponsabilidadeControllerImpl.consolidarResponsabilidades	50	1,0"
"Feature Envy	ResponsabilidadeControllerImpl.consolidacaoResponsabilidadeUpdate	56	1,0"
"Intensive Coupling	ResponsabilidadeControllerImpl.consolidacaoResponsabilidadeUpdate	57	1,0"
"Feature Envy	ResponsabilidadeControllerImpl.cadastroResponsabilidadeUpdate	53	1,0"
"Shotgun Surgery	PerfilService.findByUsuario	1	1,0"
"Dispersed Coupling	PerfilPreferenciaControllerImpl.update	20	1,0"
"Dispersed Coupling	PerfilPreferenciaControllerImpl.getOrCreate	19	1,0"
"Dispersed Coupling	PerfilIdiomaControllerImpl.setDadosPerfilIdioma	41	1,0"
"Dispersed Coupling	PerfilIdiomaControllerImpl.delete	40	1,0"
"Intensive Coupling	PerfilControllerImpl.update	18	1,0"
"Feature Envy	NivelEscolaridadeServiceImpl.create	69	1,0"
"Feature Envy	NivelEscolaridadeController.validNivelEscolaridade	17	1,0"
"Feature Envy	NivelEscolaridadeController.getNivelEscolaridadeResponseEntity	16	1,0"
"Feature Envy	MapeamentoServiceImpl.findAllSubunidadesInNormalizacao	73	1,0"
"Dispersed Coupling	JwtTokenFilter.doFilter	71	1,0"
"Feature Envy	ItemAvaliacaoSpecification.toPredicate	31	1,0"
"Feature Envy	ItemAvaliacaoControllerImpl.update	35	1,0"
"Dispersed Coupling	ItemAvaliacaoControllerImpl.findAllByTipo	34	1,0"
"Feature Envy	ItemAvaliacaoControllerImpl.filterItemAvaliacao	33	1,0"
"Feature Envy	ItemAvaliacao.isAvaliador	70	1,0"
"Feature Envy	ExperienciaProfissionalControllerImpl.validExperienciaProfissional	3	1,0"
"Feature Envy	ExperienciaProfissionalControllerImpl.getExperienciaProfissionalResponseEntity	2	1,0"
"Feature Envy	DiagnosticoServiceImpl.validarPrazos	44	1,0"
"Feature Envy	DiagnosticoServiceImpl.validarDatas	42	1,0"
"Intensive Coupling	DiagnosticoServiceImpl.validarDatas	43	1,0"
"Shotgun Surgery	Diagnostico.getMapeamento	30	1,0"
"Dispersed Coupling	DesempenhoControllerImpl.setDados	29	1,0"
"Dispersed Coupling	DesempenhoControllerImpl.getAvaliacoesServidores	28	1,0"
"Feature Envy	DesempenhoControllerImpl.getAvaliacoes	27	1,0"
"Feature Envy	CursoCapacitacaoControllerImpl.validCursoCapacitacao	26	1,0"
"Feature Envy	CursoCapacitacaoControllerImpl.getCursoCapacitacaoResponseEntity	25	1,0"
"Feature Envy	CorsFilter.doFilter	4	1,0"
"Intensive Coupling	ComportamentoSpecification.toPredicate	59	1,0"
"Feature Envy	ComportamentoControllerImpl.vincularComportamentos	9	1,0"
"Dispersed Coupling	ComportamentoControllerImpl.vincularComportamentos	10	1,0"
